ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
585,2,1,1,3,3,4,2,7,6,62.0,0.75,1.5,0.25,0.6666666666666666,2.0,
317,5,5,2,5,7,10,4,17,16,254.0,0.7,2.1,1.29,1.4333333333333333,4.375,
1035,3,3,1,4,4,7,3,11,10,214.0,0.5714285714285714,2.2857142857142856,0.489795918367347,1.1666666666666665,3.125,
1036,1,1,0,1,1,2,1,3,2,99.0,0.5,1.0,0.0,0.0,1.0,
252,2,2,1,1,3,3,2,6,5,241.0,1.0,1.6666666666666667,0.2222222222222222,0.6666666666666666,1.5,
362,2,2,0,1,2,3,2,5,4,39.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
129,4,3,1,2,5,5,3,10,9,153.0,1.0,2.8,0.15999999999999998,1.4999999999999998,2.0,
923,1,3,0,1,1,4,1,5,4,61.0,0.25,1.0,0.0,0.0,2.0,
160,14,10,2,18,16,28,7,44,43,331.0,0.5714285714285714,4.464285714285714,2.1058673469387754,2.1543650793650793,6.53125,
828,2,0,0,1,2,1,2,3,2,12.0,2.0,2.0,0.0,1.0,0.5,
389,2,1,0,0,2,1,2,3,2,29.0,2.0,2.0,0.0,1.0,0.5,
664,5,2,0,2,5,4,3,9,8,146.0,1.25,2.5,0.25,0.8999999999999999,1.75,
105,0,2,1,2,1,4,1,5,4,151.0,0.25,1.0,0.0,0.0,2.0,
891,2,0,0,4,2,4,2,6,5,37.0,0.5,1.25,0.1875,0.5,2.0,
861,1,1,0,2,1,3,1,4,3,105.0,0.3333333333333333,1.0,0.0,0.0,1.5,
972,2,3,0,0,2,3,2,5,4,27.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
843,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
831,2,2,0,0,2,2,2,4,3,35.0,1.0,1.5,0.25,0.5,1.0,
1039,3,2,0,3,3,5,3,8,7,115.0,0.6,2.4,0.24,1.0,2.25,
384,1,1,0,2,1,3,1,4,3,33.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1231,1,1,1,0,2,1,2,3,2,9.0,2.0,2.0,0.0,1.0,0.5,
