ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
170,1,2,0,1,1,3,1,4,3,13.0,0.3333333333333333,1.0,0.0,0.0,1.5,
608,2,0,0,1,2,1,2,3,2,34.0,2.0,2.0,0.0,1.0,0.5,
193,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
92,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
542,2,0,0,1,2,1,2,3,2,67.0,2.0,2.0,0.0,1.0,0.5,
147,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
610,5,6,0,2,5,8,3,13,12,337.0,0.625,2.625,0.484375,1.5,3.25,
880,6,7,0,1,6,8,6,14,13,704.0,0.75,4.75,2.1875,1.2333333333333334,1.65625,
222,2,1,0,2,2,3,2,5,4,38.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
863,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
173,2,2,0,0,2,2,2,4,3,56.0,1.0,1.5,0.25,0.5,1.0,
256,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
821,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
667,2,1,0,0,2,1,2,3,2,10.0,2.0,2.0,0.0,1.0,0.5,
26,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
280,15,9,1,3,16,12,7,28,27,441.0,1.3333333333333333,4.083333333333333,1.4097222222222223,1.7786435786435788,3.1484375,
550,2,1,0,2,2,3,2,5,4,96.0,0.6666666666666666,2.0,0.0,1.0,1.5,
678,2,2,0,0,2,2,2,4,3,114.0,1.0,2.0,0.0,1.0,1.0,
933,4,2,0,1,4,3,4,7,6,79.0,1.3333333333333333,2.6666666666666665,1.5555555555555554,0.9166666666666665,1.125,
625,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
293,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
100,6,9,0,1,6,10,5,16,15,218.0,0.6,3.2,1.56,1.2833333333333332,3.28125,
201,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
646,1,2,0,2,1,4,1,5,4,106.0,0.25,1.0,0.0,0.0,2.0,
134,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
316,3,3,0,0,3,3,3,6,5,67.0,1.0,2.0,0.6666666666666666,0.8333333333333333,1.375,
332,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
549,2,1,0,1,2,2,2,4,3,26.0,1.0,2.0,0.0,1.0,1.0,
683,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
59,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
812,2,1,0,0,2,1,2,3,2,59.0,2.0,2.0,0.0,1.0,0.5,
372,1,2,0,2,1,4,1,5,4,192.0,0.25,1.0,0.0,0.0,2.0,
886,5,1,0,1,5,2,5,7,6,171.0,2.5,4.5,0.25,1.5833333333333333,0.40625,
72,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
212,2,0,0,3,2,3,2,5,4,52.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
665,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
920,15,16,1,4,16,20,12,36,35,736.0,0.8,5.5,7.55,1.5917748917748917,4.0517578125,
16,2,2,0,0,2,2,2,4,3,48.0,1.0,1.5,0.25,0.5,1.0,
572,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
934,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
936,2,1,0,0,2,1,2,3,2,28.0,2.0,2.0,0.0,1.0,0.5,
866,3,2,0,0,3,2,3,5,4,94.0,1.5,2.5,0.25,1.0,0.875,
887,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
244,2,1,0,0,2,1,2,3,2,2.0,2.0,2.0,0.0,1.0,0.5,
8,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
688,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
901,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
25,3,5,0,2,3,7,3,10,9,176.0,0.42857142857142855,2.142857142857143,0.6938775510204082,0.8333333333333333,3.125,
371,7,3,0,2,7,5,4,12,11,188.0,1.4,3.2,0.5599999999999999,1.019047619047619,1.75,
775,2,0,0,2,2,2,2,4,3,29.0,1.0,1.5,0.25,0.5,1.0,
203,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
710,1,1,0,1,1,2,1,3,2,10.0,0.5,1.0,0.0,0.0,1.0,
154,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
347,1,3,0,0,1,3,1,4,3,77.0,0.3333333333333333,1.0,0.0,0.0,1.5,
481,1,3,0,1,1,4,1,5,4,123.0,0.25,1.0,0.0,0.0,2.0,
424,2,1,0,0,2,1,2,3,2,11.0,2.0,2.0,0.0,1.0,0.5,
882,2,1,0,0,2,1,2,3,2,51.0,2.0,2.0,0.0,1.0,0.5,
131,3,1,0,1,3,2,3,5,4,43.0,1.5,2.5,0.25,1.0,0.875,
225,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
227,3,3,0,1,3,4,2,7,6,59.0,0.75,2.0,0.0,0.6666666666666666,2.0,
647,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
633,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
739,5,5,0,1,5,6,5,11,10,304.0,0.8333333333333334,4.0,0.6666666666666666,1.4166666666666665,1.5625,
492,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
497,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
