ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
51,2,2,1,1,3,3,3,6,5,138.0,1.0,2.3333333333333335,0.22222222222222224,1.0,1.375,
361,1,2,0,0,1,2,1,3,2,69.0,0.5,1.0,0.0,0.0,1.0,
448,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
30,15,18,1,3,16,21,5,37,36,204.0,0.7619047619047619,2.9523809523809526,1.0929705215419498,2.2476190476190476,7.78125,
214,3,2,1,2,4,4,4,8,7,122.0,1.0,3.0,0.5,1.1666666666666665,1.5,
1396,1,1,0,1,1,2,1,3,2,22.0,0.5,1.0,0.0,0.0,1.0,
633,4,3,0,1,4,4,4,8,7,107.0,1.0,2.0,1.5,0.9166666666666666,1.75,
957,3,2,0,0,3,2,3,5,4,10.0,1.5,2.0,1.0,0.8333333333333333,0.875,
628,4,2,0,0,4,2,4,6,5,186.0,2.0,4.0,0.0,1.8333333333333333,0.5,
1136,2,2,0,0,2,2,2,4,3,79.0,1.0,1.5,0.25,0.5,1.0,
1589,1,3,0,0,1,3,1,4,3,93.0,0.3333333333333333,1.0,0.0,0.0,1.5,
653,4,0,0,2,4,2,4,6,5,79.0,2.0,3.5,0.25,1.3333333333333333,0.625,
1219,2,1,0,0,2,1,2,3,2,50.0,2.0,2.0,0.0,1.0,0.5,
196,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
425,2,1,0,0,2,1,2,3,2,40.0,2.0,2.0,0.0,1.0,0.5,
