ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
511,1,0,1,2,2,2,2,4,3,115.0,1.0,2.0,0.0,1.0,1.0,
833,2,2,0,3,2,5,2,7,6,137.0,0.4,1.2,0.16,0.5,2.5,
1216,3,2,1,2,4,4,3,8,7,181.0,1.0,2.5,0.25,1.1666666666666665,1.75,
1130,8,4,1,4,9,8,5,17,16,195.0,1.125,2.5,2.0,1.2357142857142855,3.15625,
344,2,0,0,2,2,2,2,4,3,68.0,1.0,2.0,0.0,1.0,1.0,
1225,2,0,0,1,2,1,2,3,2,66.0,2.0,2.0,0.0,1.0,0.5,
80,4,1,2,3,6,4,6,10,9,167.0,1.5,4.25,2.1875,1.2333333333333332,1.0,
537,1,1,2,3,3,4,3,7,6,71.0,0.75,2.25,0.1875,1.0,1.875,
216,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1285,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1354,1,3,1,0,2,3,2,5,4,90.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
546,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
584,3,0,0,1,3,1,3,4,3,31.0,3.0,3.0,0.0,1.5,0.375,
630,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1105,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
356,0,0,2,1,2,1,2,3,2,137.0,2.0,2.0,0.0,1.0,0.5,
439,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
717,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1286,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1348,2,2,0,0,2,2,2,4,3,63.0,1.0,2.0,0.0,1.0,1.0,
885,2,2,0,2,2,4,2,6,5,121.0,0.5,1.25,0.1875,0.5,2.0,
1181,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
332,1,0,0,3,1,3,1,4,3,191.0,0.3333333333333333,1.0,0.0,0.0,1.5,
287,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
846,1,1,1,1,2,2,2,4,3,3.0,1.0,1.5,0.25,0.5,1.0,
51,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
339,2,1,0,1,2,2,2,4,3,54.0,1.0,2.0,0.0,1.0,1.0,
