ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
182,8,3,0,15,8,18,5,26,25,336.0,0.4444444444444444,3.5555555555555554,1.0246913580246912,1.7333333333333332,5.46875,
427,1,1,0,1,1,2,1,3,2,25.0,0.5,1.0,0.0,0.0,1.0,
680,3,1,1,2,4,3,3,7,6,71.0,1.3333333333333333,2.6666666666666665,0.22222222222222224,1.1666666666666665,1.25,
90,3,2,1,4,4,6,3,10,9,174.0,0.6666666666666666,1.6666666666666667,0.5555555555555557,0.8333333333333333,2.875,
35,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
362,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
589,1,1,0,1,1,2,1,3,2,16.0,0.5,1.0,0.0,0.0,1.0,
216,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
123,2,1,1,1,3,2,3,5,4,40.0,1.5,2.5,0.25,1.0,0.875,
111,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
39,1,0,1,2,2,2,2,4,3,142.0,1.0,1.5,0.25,0.5,1.0,
442,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
107,4,4,0,3,4,7,3,11,10,177.0,0.5714285714285714,2.0,0.5714285714285714,0.8333333333333333,3.25,
634,2,1,0,0,2,1,2,3,2,41.0,2.0,2.0,0.0,1.0,0.5,
447,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
358,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
664,3,2,0,1,3,3,3,6,5,71.0,1.0,1.6666666666666667,0.888888888888889,0.8333333333333333,1.375,
681,13,16,1,15,14,31,5,45,44,509.0,0.45161290322580644,3.3225806451612905,0.9281997918834546,1.8115079365079363,10.375,
298,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
29,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
101,6,5,0,3,6,8,5,14,13,223.0,0.75,3.375,2.734375,1.2833333333333332,2.46875,
237,1,1,0,1,1,2,1,3,2,52.0,0.5,1.0,0.0,0.0,1.0,
522,3,1,1,6,4,7,3,11,10,163.0,0.5714285714285714,1.4285714285714286,0.5306122448979592,0.8333333333333333,3.375,
252,4,1,0,0,4,1,4,5,4,39.0,4.0,4.0,0.0,1.8333333333333333,0.25,
486,1,3,0,0,1,3,1,4,3,17.0,0.3333333333333333,1.0,0.0,0.0,1.5,
627,1,1,0,1,1,2,1,3,2,32.0,0.5,1.0,0.0,0.0,1.0,
204,1,1,0,1,1,2,1,3,2,30.0,0.5,1.0,0.0,0.0,1.0,
592,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
304,1,0,0,2,1,2,1,3,2,6.0,0.5,1.0,0.0,0.0,1.0,
118,9,1,0,6,9,7,6,16,15,289.0,1.2857142857142858,3.5714285714285716,2.5306122448979593,1.5999999999999999,2.125,
600,2,0,0,3,2,3,2,5,4,66.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
396,2,2,0,0,2,2,2,4,3,16.0,1.0,1.5,0.25,0.5,1.0,
236,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
126,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
214,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
530,3,4,1,3,4,7,4,11,10,282.0,0.5714285714285714,1.4285714285714286,1.1020408163265303,0.9166666666666666,3.25,
633,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
76,7,2,0,4,7,6,7,13,12,285.0,1.1666666666666667,4.0,4.0,1.1261904761904762,1.6171875,
353,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
98,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
31,3,2,1,2,4,4,4,8,7,82.0,1.0,2.25,1.6875,0.9166666666666665,1.625,
619,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
538,1,0,1,2,2,2,2,4,3,100.0,1.0,1.5,0.25,0.5,1.0,
206,7,4,1,11,8,15,5,23,22,424.0,0.5333333333333333,2.533333333333333,1.9822222222222219,1.069047619047619,5.9375,
133,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
59,1,3,0,1,1,4,1,5,4,38.0,0.25,1.0,0.0,0.0,2.0,
253,2,1,0,2,2,3,2,5,4,29.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
319,5,1,1,6,6,7,3,13,12,157.0,0.8571428571428571,1.8571428571428572,0.6938775510204082,1.3333333333333333,3.25,
571,3,4,1,4,4,8,3,12,11,299.0,0.5,1.375,0.484375,0.8333333333333333,3.875,
322,7,6,0,11,7,17,5,24,23,175.0,0.4117647058823529,3.411764705882353,1.7716262975778547,1.2,5.6875,
47,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
61,53,27,5,50,58,77,17,135,134,764.0,0.7532467532467533,8.779220779220779,12.223983808399387,3.8177814402659607,5.459754943847656,
143,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
490,3,3,1,4,4,7,3,11,10,290.0,0.5714285714285714,1.7142857142857142,0.489795918367347,0.8333333333333333,3.375,
468,1,0,1,2,2,2,2,4,3,47.0,1.0,1.5,0.25,0.5,1.0,
495,2,0,0,2,2,2,2,4,3,33.0,1.0,2.0,0.0,1.0,1.0,
320,13,4,0,9,13,13,5,26,25,180.0,1.0,3.5384615384615383,1.633136094674556,1.5813492063492063,4.0,
392,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
463,2,0,0,1,2,1,2,3,2,6.0,2.0,2.0,0.0,1.0,0.5,
499,1,0,2,1,3,1,3,4,3,96.0,3.0,3.0,0.0,1.5,0.375,
277,2,0,0,4,2,4,2,6,5,27.0,0.5,1.75,0.1875,0.5,2.0,
540,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
438,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
343,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
387,3,1,2,4,5,5,3,10,9,177.0,1.0,3.0,0.0,1.4999999999999998,1.875,
51,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
402,1,0,0,2,1,2,1,3,2,14.0,0.5,1.0,0.0,0.0,1.0,
523,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
669,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
423,1,2,0,0,1,2,1,3,2,80.0,0.5,1.0,0.0,0.0,1.0,
432,3,3,0,5,3,8,3,11,10,150.0,0.375,1.75,0.9375,0.8333333333333333,3.625,
682,11,5,1,10,12,15,5,27,26,420.0,0.8,3.6666666666666665,1.8222222222222224,1.9119047619047618,4.4375,
380,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
122,7,3,1,7,8,10,4,18,17,283.0,0.8,2.4,1.64,1.185714285714286,4.0,
64,4,2,0,2,4,4,4,8,7,335.0,1.0,2.75,1.1875,0.9166666666666666,1.5,
251,1,1,0,1,1,2,1,3,2,21.0,0.5,1.0,0.0,0.0,1.0,
260,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
50,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
149,2,1,0,0,2,1,2,3,2,15.0,2.0,2.0,0.0,1.0,0.5,
573,3,1,0,7,3,8,2,11,10,66.0,0.375,1.375,0.234375,0.6666666666666666,4.0,
446,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
591,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
435,2,1,0,0,2,1,2,3,2,2.0,2.0,2.0,0.0,1.0,0.5,
247,2,2,0,1,2,3,2,5,4,12.0,0.6666666666666666,2.0,0.0,1.0,1.5,
548,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
211,4,2,1,5,5,7,4,12,11,211.0,0.7142857142857143,2.0,1.1428571428571428,0.9833333333333334,3.125,
582,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
546,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
385,1,1,0,1,1,2,1,3,2,9.0,0.5,1.0,0.0,0.0,1.0,
